indiv	AGE	SEX	PC1
1869830	43	0	68.874
5687115	65	1	153.756
2297225	40	0	155.041
2945101	67	1	-11.6675
5541940	59	0	-8.47567
1737285	69	0	98.2586
4477864	63	1	394.586
3593392	67	1	49.7523
3688551	62	0	-13.3348
3617412	51	1	138.971
1916978	56	0	2.88537
2617056	56	0	-12.4063
4994869	65	0	-13.7295
3394925	51	0	-9.10014
4711505	63	1	61.4231
3082228	41	1	388.446
2103911	57	0	-7.76794
3389341	49	0	-11.929
4480049	43	1	-9.56907
4542362	60	1	42.4555
4248123	41	1	-0.367244
1098656	53	0	-12.3733
5356257	62	0	21.781
1830807	52	0	-11.0408
1682646	60	0	-12.1353
1914062	62	1	-0.218105
1550960	61	1	-11.5872
3696471	44	0	-11.6394
2398113	50	0	-3.23025
5842043	63	0	-15.073
5374744	65	1	-11.5038
1499208	47	0	152.627
5784589	67	1	-10.9764
1349910	66	0	-10.1644
2168353	61	1	-11.4081
5640189	46	1	-14.3005
4581667	61	0	-10.5007
5913616	56	0	-10.5016
2347059	57	0	-13.301
3752138	65	1	-11.4896
5065675	53	0	155.875
3412436	46	1	-13.134
1308601	44	0	-11.1018
5411934	67	1	-13.0416
1955088	67	1	-14.4831
1580817	68	0	-12.7036
1351653	44	0	-4.32551
1179056	57	1	-12.6035
2057994	46	1	-6.57507
5134209	46	0	-11.5932
3031955	58	0	-13.163
5463682	43	1	-14.1302
4666877	42	1	-14.6227
3748997	49	1	36.0814
4679434	59	0	-13.3872
4398795	65	0	60.7442
3050533	67	0	-10.2404
4318927	65	0	-9.56821
5617639	46	0	57.1174
5757955	57	1	-10.9238
3810864	56	1	-14.3381
1027942	41	0	-13.5225
1421942	66	1	-13.0895
5226728	56	0	-15.4908
1740607	61	1	-10.483
4628139	65	1	2.97592
5397467	57	0	-12.4225
5712564	43	1	403.654
2523855	63	0	154.001
1327828	42	0	159.578
3694171	67	1	152.869
4220087	59	1	-15.052
4042332	44	0	-12.4566
1858074	61	0	-9.80758
1377811	53	1	-7.66089
4915688	52	0	21.6767
3713547	65	1	-11.3595
1038959	66	1	149.44
4010663	66	0	364.159
4861008	49	1	358.276
3605665	50	0	129.619
3204149	65	0	157.106
1395270	55	1	298.402
4083696	52	0	-7.0923
5571328	60	0	-11.2517
1046623	52	0	68.6224
2067333	41	1	-11.975
1978133	61	1	-11.1934
2393196	62	1	-11.2219
4747099	44	1	-13.826
3755442	68	0	-10.6549
5039962	63	0	-11.8162
3698636	42	1	55.1693
2603541	62	1	-13.3446
4037888	61	0	-13.0069
2870188	69	1	-12.5854
1181038	50	0	402.689
2483426	64	1	-11.1094
4273457	48	0	380.971
2582544	48	1	22.4831
5955941	61	0	-14.1839
2349128	60	1	-12.9508
1358127	68	0	-14.7271
4485710	68	0	-11.9652
2783183	41	0	-12.5522
5329896	46	1	-12.666
2741151	64	0	-11.9274
1494559	68	1	-9.48022
2092860	69	1	-14.5771
4087204	64	1	-13.4679
2029627	50	1	395.643
5478212	44	1	80.5551
1194792	53	1	379.92
2267335	61	1	-13.4942
5107034	57	1	-11.8521
3461530	64	0	-4.43096
5179853	61	0	-14.794
3300352	54	1	-12.6017
5348483	68	0	-6.05542
2848970	48	1	146.178
2329603	50	0	-14.2844
1643775	54	0	84.2456
3752612	52	0	-10.1078
2607162	63	1	-12.0338
1890000	67	0	-13.5155
3907828	62	0	-16.8072
4401238	48	0	-12.0868
1706380	45	0	98.3166
4882487	50	1	-16.2304
3511785	55	0	-13.2645
3392589	55	0	-15.4798
2651533	50	0	155.123
1756160	44	1	62.3767
1433692	62	0	-10.1648
3431448	58	0	-12.9302
3468204	56	0	-12.9377
4873290	46	0	-12.1587
1948673	57	0	-10.6328
5568066	66	0	-12.722
4219374	64	1	-5.72879
3204663	62	1	-11.3093
4097197	70	0	-12.6353
3846038	67	0	-10.4179
3971282	45	0	-14.2457
1427216	65	0	173.508
5836055	67	1	23.5969
1078571	66	1	77.5748
4396696	69	0	23.0862
4954879	52	1	397.126
5610393	69	1	87.8982
5263496	53	0	20.5516
4237801	62	1	-12.1875
2270127	46	1	159.271
3609613	63	1	-14.5914
4677764	52	1	-3.40003
5390815	61	0	0.872868
1660331	58	0	-12.5609
4767508	43	0	0.410111
1489729	56	0	-10.755
1419710	42	1	-10.825
3046117	47	0	-9.63303
4268242	51	0	-9.91045
4292161	45	1	-15.4418
5113920	45	0	-13.1128
3079233	64	0	72.6986
1202150	60	0	-9.68737
3266632	59	0	-12.9537
4524653	61	0	-10.3389
3604936	54	0	-13.1827
2932508	41	0	-13.3393
2188777	54	1	337.837
3990796	53	0	7.02638
3886310	53	0	12.6294
5811437	55	0	43.347
3055770	64	0	22.7453
2060970	57	0	3.8442
5182149	63	1	142.761
3794321	67	0	-15.6682
5870257	68	1	-13.7534
4485083	67	0	-14.1361
5492782	50	0	-11.2777
4029991	44	0	-13.7528
4782710	51	1	-13.1445
2854697	52	0	367.6
5051444	62	0	-7.32401
5065495	54	1	-15.1431
2314488	56	1	-11.4276
5043161	58	0	-11.4069
3939197	57	0	-12.9087
3002507	54	1	-12.4278
5710662	57	0	56.6591
5166975	51	1	-10.2138
4081764	57	1	66.8679
1680784	65	0	-12.8729
2478982	64	0	-11.8398
5000688	67	0	-13.2445
1209575	54	0	-12.9463
1204579	66	1	-12.1008
2021126	41	0	349.136
2544676	68	0	-12.6934
4097419	61	0	-12.4027
2985423	65	0	-12.6029
3477534	52	1	388.043
2539201	58	1	-13.2176
2278360	66	1	-1.89816
3752679	44	1	7.45803
4090338	41	1	64.1416
4744033	42	1	96.1244
4900979	62	0	43.4372
5782400	53	0	73.9069
3579038	62	0	159.97
2870754	43	1	3.02641
1599465	68	1	-11.2995
5434526	61	1	-12.3086
4916491	43	1	90.8772
1396109	70	1	-12.7725
1282659	58	0	41.4513
1245655	68	0	152.874
4908851	41	0	-14.466
4641979	48	0	57.1242
4317068	50	0	102.18
3287603	58	1	97.825
4248642	56	1	-12.4501
3731387	61	1	-13.7308
3238967	60	1	-11.2185
2629021	54	1	20.9106
4356699	47	0	42.467
4549247	51	1	-11.1233
3055180	61	1	113.814
3201815	42	0	-12.9301
5655609	49	0	109.283
2982669	42	0	5.79915
4460464	54	0	17.834
3690698	42	1	199.979
4019687	63	0	-10.9922
3546915	60	1	153.196
3392534	57	1	5.01133
3453968	50	0	360.506
3491059	67	0	68.0269
3396859	46	0	-14.8446
3207231	44	0	-10.993
5259185	68	1	-12.016
2084063	66	0	-12.6422
1443261	56	1	-9.33548
4106780	54	0	104.014
2276649	44	0	30.8604
5938174	63	1	-13.0535
5529180	59	1	-6.18899
4444301	60	0	-11.9135
5468261	61	0	-14.5635
6017317	44	0	-10.5397
5904466	40	1	75.8117
5915129	44	0	154.6
5325772	43	0	-1.73561
4192517	65	1	-13.0378
2888850	52	0	-16.2697
1952590	68	0	-13.1067
1753863	66	0	3.66533
3761173	63	0	73.593
3705336	41	0	-12.2502
1240866	48	0	-13.476
2030475	52	0	-14.956
4654862	62	0	-12.869
5930957	60	0	-11.0081
5504567	61	1	41.9129
5285131	62	0	-11.8349
2843821	67	0	64.5729
5052330	53	0	-12.9485
2205427	52	0	-14.324
2008237	55	0	-11.6207
3146261	53	0	56.9844
2788984	53	1	53.4639
2527838	55	0	-12.6576
5444745	47	1	-11.8686
1568406	43	0	84.5689
1501216	46	0	-13.3482
3351753	63	0	-12.4605
4386176	40	0	-10.9192
5668042	47	0	5.59168
1284475	45	0	-13.3675
3289904	65	1	-12.0905
3065270	42	0	-9.83587
4745160	57	0	-9.70446
5647342	48	0	18.5954
1553499	63	1	20.9852
4851399	52	0	160.407
5656140	52	0	17.8498
2745286	44	0	-6.20037
5283456	44	1	408.555
1687608	41	1	402.659
3025370	50	0	79.6244
2106196	46	1	89.2172
2747819	41	0	-5.15181
3427980	56	1	-14.2982
3714849	69	0	179.175
2169581	47	1	-13.7238
4736492	69	0	22.5327
1521838	62	0	-12.5221
2994693	62	0	-14.0497
3700547	45	1	-3.45786
4297228	52	1	30.7998
1089779	52	1	26.1696
4229486	54	0	192.476
3701431	49	0	7.78033
5826824	67	1	-14.409
5092094	68	0	-12.1078
3826677	69	0	-14.5407
5636253	67	1	-12.4722
1841606	62	1	-12.9904
5820426	62	0	-11.987
4308562	49	1	74.5425
2641283	41	0	-13.0992
5477312	56	0	113.464
2453800	55	1	-13.3591
2748614	69	1	-15.0884
1182981	69	1	-11.0755
2699475	68	1	-8.74314
5872763	69	1	-13.1613
5350093	68	0	369.828
3606049	46	1	-15.1692
3541322	65	1	3.08336
3461799	42	0	-12.3147
2694852	43	1	-13.1965
3802087	57	1	-0.391965
3527858	68	1	5.72768
3415928	55	1	22.1317
1058432	49	0	62.2757
1029542	51	1	-12.0599
2858431	54	0	66.0759
5529894	52	0	-11.8189
2638912	44	1	-16.2565
1250247	40	0	64.1089
2004975	52	1	305.369
5230976	48	0	-11.3953
3401669	49	0	-12.3663
1825924	55	0	-13.5049
5793398	67	0	-12.1526
3330661	66	1	-13.2747
1051889	68	0	-7.87237
2514530	53	0	-7.79164
1729085	40	0	245.594
3629438	61	0	-13.9875
5081988	43	1	-11.7692
1354652	42	1	-12.3438
3425738	60	0	38.7949
2601656	66	0	10.2921
5971396	67	0	-12.1472
2655662	45	1	-14.1997
5856629	60	1	15.3269
3889603	51	1	-5.34018
1185659	47	0	42.683
2661562	46	0	140.418
5263600	43	0	-10.4335
1181427	41	1	-13.5151
3447484	53	0	-0.40601
2173663	61	0	-11.3154
2491310	52	0	-11.6098
1873984	51	0	78.6864
2646859	62	1	-8.03595
5050671	58	0	-15.7749
3939208	70	0	-10.1629
3403382	68	1	-12.604
2316748	62	1	-11.9924
5100971	52	1	-12.3479
5819416	51	0	19.7454
3515072	56	0	-9.99084
1076906	48	0	-11.563
5700018	56	0	-10.4831
1568222	41	1	-14.1316
1644253	68	1	4.1518
1982350	66	0	-10.4694
2471934	50	1	11.5843
1042563	43	1	-13.2108
1140215	58	1	96.8073
2042497	64	0	47.2331
2844996	69	1	-9.46772
4231139	66	0	-12.5299
3627237	62	1	2.33177
4749699	54	1	45.3624
4133986	53	0	-7.2954
1486775	66	1	71.5569
5623447	66	0	-10.6292
1813507	44	1	-11.9063
2041844	43	1	110.317
4813784	68	0	-9.84847
2541898	59	0	406.933
3739853	53	0	-12.0423
3167490	65	0	72.5279
1574563	41	1	-11.1579
2240954	62	1	-10.834
1963302	65	1	23.3207
1126975	42	1	133.308
1719090	47	0	-13.813
3655686	66	1	-14.0945
4944286	67	0	18.9687
1244638	63	1	-12.0406
5872370	60	0	-13.0917
4739538	65	0	2.48204
3639110	63	0	-13.1757
4756223	54	1	400.657
4836220	51	0	153.676
4390825	48	1	400.491
2612233	60	0	-9.6943
3411985	47	0	-13.2569
1415132	48	1	-14.1755
2944960	45	1	-13.2966
5028109	56	0	-13.4188
5074284	59	1	11.3806
1559991	64	0	-12.3346
5018275	58	0	-14.6683
3931180	63	0	-12.7766
4950333	60	1	4.57079
5133086	40	1	-12.182
1205495	60	0	-10.432
5607864	42	0	-12.0708
1371129	58	1	403.431
3652458	44	0	80.5947
3830471	51	1	-2.92665
5080504	44	0	-11.6655
1443333	49	1	402.275
3636994	54	0	46.7735
3984584	65	0	17.9819
2064677	46	1	64.4295
5033520	59	0	-4.1499
2985150	45	1	-15.4976
2797741	41	0	2.22066
1395397	46	1	70.6389
4822513	60	0	22.0466
1154141	48	1	4.02432
3425824	61	1	-3.53191
1698275	56	0	103.217
4902580	53	1	158.626
3095151	61	0	-12.5947
5965009	48	0	161.695
3381577	46	1	99.3374
1250016	65	1	-13.505
5755607	61	0	-11.2313
5734158	62	0	-13.8025
1826857	50	0	-13.5426
1511794	65	0	-12.1131
3182399	46	0	257.874
4730124	46	1	16.5697
4726504	51	0	156.247
2429552	55	0	19.9443
3325999	49	1	-12.81
1532868	68	0	-12.2337
1664461	61	0	-14.272
1420955	65	1	25.4993
1610217	60	0	24.2144
4127667	65	0	-10.9985
3297634	62	0	-10.1792
2124522	46	0	66.3174
5422208	44	0	-14.6346
2445688	42	0	0.769847
2838015	57	1	25.79
1196534	67	1	75.3375
1470910	64	1	23.2777
1584575	66	0	326.591
5124912	57	0	-12.0763
4688736	51	1	24.7416
4142719	40	1	321.196
1601783	69	0	344.727
2445158	48	0	297.706
1082170	47	0	385.058
2393594	41	1	82.7172
1735661	42	0	-10.8881
4540837	44	0	333.983
3697346	42	0	359.518
1319907	63	0	-11.8566
4814222	42	0	83.8378
4116553	41	1	61.5124
5899935	58	0	-12.9421
5157060	44	0	7.55293
2910471	66	0	-11.6756
4402223	61	1	-10.5253
4361456	48	0	29.7938
2497702	60	0	-4.21798
4826618	42	0	404.732
5910229	52	1	30.0174
3386419	40	1	63.4006
2147685	48	1	404.537
1898309	58	1	98.1484
2708181	54	1	27.0863
3751707	53	1	61.0466
5713572	41	0	158.103
4182737	42	0	-12.2298
4123074	48	0	-13.7563
2552024	61	1	-1.93058
4469869	66	1	4.19938
3700825	43	0	410
3979070	53	1	-12.3797
5461214	47	1	-12.1293
3390824	50	1	-14.0816
3021909	58	1	61.0934
3372991	47	1	-14.035
5884931	65	0	-15.4337
4147599	61	0	-13.1466
2235068	69	1	-10.5297
5757948	52	1	-11.5057
3978912	57	0	-11.5509
1946296	44	1	64.6075
5665377	56	1	69.8817
2564168	67	1	-12.454
1672937	61	1	-13.0426
5605858	69	1	68.3412
5202043	43	0	-4.42319
2527052	53	1	-11.7008
3789409	43	0	-12.5606
3668685	67	1	3.45985
2773602	62	1	-15.2396
2602616	48	0	-13.7148
2117569	40	0	-13.6964
4004369	41	1	12.9911
2172526	40	0	-9.43832
3475869	41	1	-8.99705
2160525	41	1	-12.1341
4921095	70	0	-13.8489
2765348	69	0	-13.6652
2596532	66	1	234.075
3533072	65	1	22.606
4064679	48	0	191.539
4059585	54	1	302.891
4645489	41	0	-14.7684
2096661	41	0	31.2973
1172847	52	1	155.13
1770445	53	1	13.2299
3200960	59	1	65.1525
4829953	64	0	103.556
4517249	46	1	78.1351
2600551	42	0	330.778
1705345	48	0	83.7189
5168444	45	1	-13.0602
5289945	42	0	-11.2763
1064555	44	0	-14.0156
1247467	51	0	-14.6345
5554008	48	0	-13.2088
3211657	42	1	-10.7417
2425531	54	0	-12.9895
2859741	47	0	-11.2005
4282480	42	0	-11.7595
4542459	45	1	376.049
2935260	58	0	30.3654
5485461	50	0	-4.96451
4401596	49	1	9.72756
4079888	48	1	4.18189
2307030	66	1	-12.1805
3746805	42	0	407.934
5130174	50	1	-8.30937
1505557	53	1	-12.0733
4652148	57	1	-10.2733
5835341	55	1	-10.8982
1776797	49	0	45.09
3934118	47	0	-12.1281
2159946	60	0	-15.4824
4141545	61	0	-11.934
2669678	44	0	-11.4054
4787841	52	0	153.788
2131437	65	0	5.90929
1741333	61	0	104.367
3989202	58	1	59.7404
2282483	52	1	-13.7258
4413120	63	0	-12.7464
3927002	42	1	-11.326
3944900	51	1	-13.0787
1174999	60	1	-12.0991
3661108	58	0	-14.1514
5083973	64	1	-15.5177
5431385	47	1	65.2636
4537791	68	1	-13.5266
2448411	63	0	-10.8209
4056125	65	0	52.0919
1348063	58	0	-12.1428
1545937	56	1	415.75
1288490	57	1	-11.1675
4968796	61	1	-11.7316
5000599	56	0	7.18628
2341264	67	0	-11.7414
5946165	60	0	-13.2836
1451878	65	0	-10.8539
3829797	59	1	-15.9122
5996467	68	0	395.881
2945753	50	0	-10.3372
1159497	54	0	6.58719
2730581	57	0	411.67
2256835	43	0	216.425
1178712	66	0	-13.4325
3709105	64	0	-13.1347
3750195	64	1	-13.1012
4015677	43	0	-12.7804
3178088	51	0	78.0483
5596063	59	0	-13.8514
5470996	66	0	-8.72868
3544703	48	1	-13.6059
2880678	54	1	-12.5099
2030426	65	0	-10.7468
5147055	51	0	71.9113
5307541	54	1	372.414
4386410	51	0	395.139
3264807	55	0	-13.2735
5632806	69	0	39.8261
4370953	68	0	-13.6894
2142638	51	0	153.996
1324641	47	1	140.906
1519027	55	1	152.434
2491618	44	0	-12.9275
1759600	59	0	25.7057
4579097	56	0	-12.8358
2908859	50	0	280.692
2474842	54	1	-8.51362
4560650	56	1	-11.6377
2880359	48	1	29.9401
5626859	65	1	55.8192
4404292	41	1	373.074
1475430	62	1	80.6703
2153847	52	1	-9.93827
5664466	60	0	-14.0873
3361317	65	0	-11.4325
5446150	53	1	14.5972
2002969	69	0	208.713
3296816	59	1	363.575
1179392	52	0	329.369
1604497	40	0	57.0474
4424970	67	1	-9.91313
6013983	47	0	385.685
4423376	47	0	58.2051
3839660	48	1	49.1219
5184382	41	1	55.2641
3922564	49	0	83.9771
2204366	57	0	370.452
1413582	59	0	396.33
4889889	59	0	96.3506
3900774	43	1	409.062
1975957	47	0	3.3375
1943080	59	0	-12.0223
3324621	63	0	128.224
2311695	53	0	-12.7421
2739773	66	1	-11.1934
5522341	68	0	-12.7582
2481522	47	0	-11.5944
5136263	68	1	-5.89798
3082289	55	0	-11.8756
5459698	66	0	-13.4474
4113554	44	0	-15.3292
5332916	61	1	-12.6027
1157641	43	1	-15.32
2536178	50	1	-13.3765
2428396	43	0	-13.0039
1048334	64	0	-10.8182
3933033	64	0	-11.1919
3424856	61	0	3.61531
4813963	67	1	217.544
5571111	60	0	7.37172
1075203	62	0	-12.0459
2277365	62	1	61.8141
1627770	50	0	4.18612
4484964	54	1	-13.6635
2289689	54	1	-11.4632
4562114	43	1	-12.5019
4084848	69	1	58.0365
4025102	62	0	-11.1956
4964503	61	1	-8.97149
4734994	44	0	-13.7861
5776990	51	1	-0.863152
5853680	47	1	21.9233
5050620	54	0	-10.5663
5245446	42	1	63.0482
1228827	67	0	262.479
5686922	41	0	-12.5467
2518315	52	1	63.7675
2135163	68	0	-9.29978
4223838	62	1	-12.0946
2708037	46	1	-11.9525
3395798	51	1	-8.20088
2805783	61	1	230.117
2993098	44	1	-14.0771
3185264	56	0	-12.3351
2227293	63	0	-13.5124
3348927	57	1	-11.2046
5174625	51	0	-13.0265
4780664	43	0	-9.912
1223834	50	0	-10.6567
1249975	51	1	-13.9169
4494496	58	0	-12.6006
5430915	66	0	-9.94478
4073805	46	1	76.1698
2351837	53	1	331.355
5874238	56	1	-11.094
2522917	58	0	-14.6015
5029893	54	0	-14.0149
2957520	40	1	411.181
1490892	49	1	-12.0827
1236463	62	0	196.833
1587594	64	1	-13.2909
4418898	54	1	6.25035
1709819	66	0	-12.4447
1146609	64	0	81.0979
3206801	68	1	394.784
2403365	59	0	19.8594
4837758	66	0	-13.1273
1719861	52	0	34.3916
4320611	58	1	-11.3659
2255486	57	1	68.217
3869085	63	0	-11.2145
2139799	62	1	400.223
5929228	66	1	-13.8889
4170803	63	0	83.1307
3319997	69	1	-11.5679
2367501	55	1	-10.3813
3723444	66	0	22.2079
4729612	66	1	24.0115
3706980	55	0	318.599
5020290	45	0	-13.84
4239669	57	0	2.54789
2458534	64	0	-13.1769
4492601	45	1	-13.5757
1159616	44	1	-12.9939
2985742	59	0	-12.3137
5108757	41	1	-8.79091
1893170	58	0	-14.0083
2906814	61	0	-11.2234
2178483	66	1	-14.2623
5942648	58	0	-16.0441
1764857	44	0	64.1707
4465268	61	0	-12.3775
1833543	40	1	28.006
2032421	48	0	397.996
4861383	53	1	83.2718
5229053	65	1	-12.7813
5641650	65	1	-13.6447
3085675	62	0	-11.2052
3631216	62	1	-11.8728
2279447	53	0	-13.7472
5741578	69	0	-12.4434
1135542	47	0	2.73467
2533832	54	1	405.337
1443308	58	1	25.8133
3263868	43	0	-3.62662
4245634	49	0	405.017
5708274	55	0	20.5099
1580203	46	1	352.207
2649594	42	0	327.788
5830898	44	0	-4.7046
4790684	50	0	351.898
5309527	51	1	-13.8989
3751748	53	1	403.35
1689493	50	1	-11.0738
1439841	48	0	50.6457
5043425	51	1	-11.6686
3943822	48	1	-12.4784
4371488	53	1	48.3134
3781008	49	1	61.2637
1106139	56	0	-13.2127
2050769	59	0	-8.8628
4867472	67	0	-10.3818
1691257	48	0	-10.9534
2272956	61	0	-14.6222
2317816	59	1	380.09
3052050	56	1	-11.6827
4711880	43	0	-10.3729
5496764	51	1	128.698
5614009	44	1	-11.5263
5616114	50	1	-10.7322
4502523	62	1	-11.0367
2584309	40	1	9.16659
4401468	42	0	138.767
4247976	45	1	-12.5712
2788939	64	0	403.863
1361037	64	0	-11.7853
1473651	62	0	-11.423
4990555	41	0	409.632
2815971	68	0	150.956
3171418	56	0	31.9284
2997705	56	1	-13.3409
1802543	61	0	-11.7009
4783525	67	1	104.116
2223069	66	0	-11.7216
2854386	46	0	385.573
1347884	54	0	-10.4555
2553490	47	1	-10.3306
3967977	60	1	-10.2883
2461793	47	1	-11.2207
1185723	50	0	-12.6895
5008793	60	0	-13.1603
2322271	67	1	-12.342
1966117	68	0	383.324
3880465	51	0	-9.73102
3684465	42	0	-14.667
1475025	66	0	-13.1443
1415463	67	0	59.8377
1938711	55	0	-13.8299
1754434	65	1	-11.038
5773598	68	1	23.0247
3373114	61	0	-13.0857
5258868	68	0	-12.7229
1770651	67	1	-13.9318
1490590	50	1	81.9311
1849839	68	1	62.9163
4498566	43	1	398.323
1325456	50	0	-11.2375
5160087	51	1	-8.77841
4229622	40	0	-10.7548
4236119	70	1	72.8467
3697888	55	1	397.91
2658039	46	1	8.2935
5638991	59	0	-7.92151
2221783	51	0	-15.5167
3264756	58	1	-9.80389
1497913	68	1	-14.4311
1702041	53	1	86.3899
2810948	58	1	-12.4978
5257800	41	0	-7.38947
3216034	63	1	-10.9356
4197256	44	0	371.489
3478531	42	0	77.7489
2248824	44	1	87.296
1554222	45	1	159.719
1277019	59	0	310.906
2191691	40	0	66.8552
2698405	67	1	88.9163
1876169	58	1	198.51
1736683	54	0	93.7993
4916487	61	0	400.025
2696619	56	0	101.368
5061857	68	0	-16.1129
1975726	66	1	-15.2667
1570017	53	0	-9.5137
1194086	55	0	-13.5705
1520046	46	0	2.00527
5051023	48	0	336.353
1716020	68	0	-13.6945
4620240	65	1	-14.7185
3226111	52	0	-11.2794
4356985	58	0	2.96063
1515986	66	1	-4.27142
4997558	60	1	-8.6506
1597477	43	0	-12.5854
4614190	43	0	-14.1121
5819660	63	0	-14.2711
1284319	52	1	-12.4914
5792144	63	0	-12.0444
4310509	46	0	-10.2877
1091572	57	0	101.175
4724951	67	1	48.3626
3433621	65	1	383.765
3627716	52	1	155.387
3233420	65	0	-4.09468
3867948	48	1	356.307
2820564	59	0	-12.0512
2163220	60	1	-14.032
4508855	58	0	-13.3694
3796540	59	0	-10.2305
3015615	63	1	-14.5464
3857176	68	0	18.0165
5507746	56	1	190.518
3165584	47	1	-14.2622
3811608	63	1	9.55447
5660005	47	0	-13.0544
5219918	45	0	-13.9189
4874629	46	0	-13.6093
3731155	50	0	-13.3345
3770727	51	1	-9.71172
1098761	45	1	-12.9681
3495953	54	1	-12.0663
4118523	62	0	86.5627
4573998	56	1	-12.8166
5969077	45	1	141.133
4313268	59	0	-12.8561
3366290	43	0	-11.9563
1459213	54	1	0.408318
1260708	69	0	-10.2563
3875925	50	0	-13.5916
4685825	47	0	19.0778
2376079	50	0	-14.9524
2534727	55	0	-12.5576
1436097	57	0	-11.6422
1864032	50	1	-13.2646
1805032	56	1	-7.56903
2729574	48	0	2.09906
4645155	54	1	8.37419
5372140	67	1	397.607
5403411	61	1	-9.46644
1762818	48	0	20.5501
2389585	62	0	223.849
1384694	47	1	-13.638
1384841	64	0	-11.2021
4560079	50	1	14.5757
1561580	46	0	383.438
2579828	61	0	22.6285
4191337	45	1	275.638
3551480	66	0	330.54
5658940	69	0	-12.4004
4992078	45	0	-13.0749
1548553	56	0	-13.2713
4227224	46	1	-2.14738
2957350	50	1	1.23378
1256019	66	0	-12.522
1354133	60	1	-9.98161
5082411	58	0	-13.2955
5164241	48	1	99.6314
5031504	61	1	77.2372
1108392	49	0	68.6221
1138292	61	1	61.1455
2584827	61	0	-12.4358
6002067	55	1	94.8747
2557804	55	0	408.625
2304091	48	0	60.7968
2056643	45	1	410.736
5710782	47	1	71.0396
5486576	67	0	5.11593
4669447	51	0	13.091
2666491	57	0	65.2332
5707029	64	1	-14.1868
1675245	67	0	7.63624
2484835	69	1	-11.7598
2054175	56	1	-11.3814
4307630	48	0	357.913
2932034	69	0	-11.8909
3218150	59	1	-10.9365
2345246	64	0	396.704
1855267	66	0	408.267
1423460	69	0	99.1859
2385766	49	0	5.94446
2965399	56	1	-12.0195
3087590	52	1	-12.7584
1510866	41	0	152.582
5584022	67	1	311.666
3222574	40	1	63.1742
1208681	53	0	-12.3959
4708043	60	0	21.8864
4716677	49	1	68.011
5248620	68	1	20.1671
4086701	61	0	-12.2026
1424337	65	0	-13.827
2369458	43	1	-12.4416
3427946	65	0	-13.6541
4854553	48	0	-11.6459
5323715	63	1	61.5188
5770482	43	0	-13.2288
4202439	63	0	-12.0736
1410899	47	0	38.5547
2455012	57	0	-12.8037
4691250	64	0	-2.70014
5955669	40	1	-11.2222
5787224	53	0	-10.1182
3192240	42	1	-11.9153
4008853	53	0	154.035
2091993	58	1	84.6204
5488050	43	0	118.335
5453092	44	1	91.3032
5759474	51	1	-11.8336
5503466	64	0	-13.7905
2700881	48	0	-7.46963
2636140	47	1	-6.25035
5991681	45	1	-1.94345
4345852	65	1	14.2089
3116512	70	1	-13.4201
3804468	55	0	-12.6881
2551816	58	0	-12.698
2716068	62	0	-14.0546
5553429	49	0	150.564
5401704	40	0	-11.1669
5865176	54	1	-9.67763
4201119	65	0	-13.2758
4158966	58	1	89.2483
4091125	51	0	156.132
3748277	53	0	-10.5567
5122035	69	1	-11.3754
2109569	61	1	-12.9501
3063382	48	1	-11.4453
3884536	52	0	103.511
3348382	69	1	-10.6204
1747226	43	1	-9.15965
4793407	69	0	-0.702307
3028502	46	0	397.161
4123485	63	0	-10.1716
5643972	53	1	-11.9095
2573297	59	0	-13.0879
4398103	49	1	409.752
2014066	68	0	-13.2171
1093303	65	1	84.5737
5796627	58	0	4.41901
4794789	60	0	-11.1156
3969248	49	0	408.219
5677447	59	1	-10.7126
3996323	64	1	-10.3233
4832639	68	0	-12.616
4571889	45	0	403.927
5258649	56	0	7.22745
2260885	53	1	132.418
5107758	58	0	338.295
2201608	47	1	66.4979
2679740	43	1	-15.7194
5357473	49	0	67.1358
4977538	62	1	-13.6741
4489629	53	1	3.44171
4918706	42	0	-10.732
5238693	54	0	22.5682
5139662	44	1	-9.36134
3578659	57	0	-12.0297
2141792	40	1	62.8824
5878412	59	1	85.8959
5410322	62	0	410.4
5851638	44	1	69.7154
1462536	61	1	85.8382
4294542	50	0	155.299
3323968	43	0	89.9846
3854724	51	0	99.2417
5057428	64	0	403.356
5175089	50	1	84.1143
3365959	64	0	-14.0044
4087432	53	0	391.049
1550647	62	1	-7.56659
2341696	67	1	-13.4176
4086713	66	1	-10.5512
3836804	61	0	8.61513
3573680	66	1	-16.9282
4205222	62	0	4.30095
3958012	49	0	3.61441
5450665	67	1	-12.782
2149160	56	0	18.3546
4265333	50	1	360.518
1943656	56	0	-11.7523
4678655	69	0	-12.4632
3469622	42	1	-11.9138
5005133	51	0	-10.0609
2611405	70	1	-11.502
5939717	62	1	-16.3451
2548520	69	0	-11.2501
5220375	66	1	-10.7641
1628674	54	0	-14.4513
2096880	64	0	-11.2345
3998330	57	0	-12.2254
2477816	55	0	-14.1017
1131440	63	0	-10.5068
1983461	46	0	3.17919
5298323	65	1	-12.7332
3874896	52	1	-12.0378
4194050	45	0	-13.3065
5798640	64	0	-14.2502
1242450	63	0	-11.2064
4243511	62	0	-11.1392
1180529	56	0	-13.3668
5811321	66	1	92.2185
3363023	63	0	-13.5509
4691438	49	0	11.2582
2167103	69	1	-11.5485
5430746	52	1	63.8916
